ID;ITEMCODE;ITEMNAME;UNITPRICE;CATEGORY1;CATEGORY2;CATEGORY3;CATEGORY4;BRAND
19191;33786;PAKMAYA ASURE 2 LI PAKET *10*;7,2;GIDA;UNLU MAMUL-TATLI;PASTA MALZEMELERI;DIGER TOZ TATLILAR;PAKMAYA
19192;33787;PORCOZ 1000+1000 ML YAKA-KOL*9*;7,056;DETERJAN;EV TEMIZLEYICILER;LEKE CIKARICI VE KORUYUCULAR;LEKE CIKARICI;PORCOZ
19193;33788;VILEDA BUL.SUN.GLITZI 1+1 YESIL OLUK*96*;5,65;TEMIZLIK;BULASIK YIKAMA;BULASIK SUNGERLERI;SUNGERLER;VILEDA
19194;33789;VILEDA 2'LI VISCOSE OLUKLU SUNGER;13,45;TEMIZLIK;BULASIK YIKAMA;BULASIK SUNGERLERI;SUNGERLER;VILEDA
19195;33790;VILEDA SPINO YEDEK PASPAS *8*;29,95;TEMIZLIK;EV TEMIZLIK GERECLERI;TEMIZLIK BEZLERI VE SETLER;PASPAS;VILEDA
19196;33791;VILEDA CAM BEZI *80*;14,95;TEMIZLIK;EV TEMIZLIK GERECLERI;TEMIZLIK BEZLERI VE SETLER;BEZ;VILEDA
19197;33792;VILEDA YER BEZI *80*;4,44;TEMIZLIK;EV TEMIZLIK GERECLERI;TEMIZLIK BEZLERI VE SETLER;BEZ;VILEDA
19198;33793;VILEDA MUTFAK BEZI 31*35 CM *20*;9,9;TEMIZLIK;EV TEMIZLIK GERECLERI;TEMIZLIK BEZLERI VE SETLER;BEZ;VILEDA
19199;33795;KRISTAL BANYO SAB.800 GR.Z.YAGLI *12*;8,95;KOZMETIK;DUS-BANYO;KATI SABUNLAR;EL VE YUZ ;KRISTAL
19200;33796;ADEL VERSATIL 049 ;0,894;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19201;33797;ADEL PASTEL BOYA 24LÜ ÇANTALI;19,5;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19202;33798;ADEL VERSATIL AUTO 065 ;1,2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19203;33799;FABER TEK GOZLU KALEMLIK MONO 4 RENK;17,5;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19204;33800;FABER YAPISTIRICI 90GR;9;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19205;33801;OBA MAK.ARPA SEHRIYE 500 GR *20*;1,15;GIDA;BAKLIYAT-MAKARNA;MAKARNA;SEHRIYE;OBA
19206;33802;OBA MAK.TEL SEHRIYE 500 GR *20*;1,15;GIDA;BAKLIYAT-MAKARNA;MAKARNA;SEHRIYE;OBA
19207;33803;OBA MAK.FIYONK 500 GR *20*;1,15;GIDA;BAKLIYAT-MAKARNA;MAKARNA;PAKET MAKARNA;OBA
19208;33804;MOPAK A4 60 YAPRAK CIZGILI DEFTER;1,512;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19209;33805;MOPAK A4 120 YAPRAK KARELI DEFTER;1,512;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19210;33806;ULKER 544-8 BONBON KOLA AROM. 36 GR*288*;1;SEKERLEME;SAKIZ-SEKERLEME;SEKERLEMELER;DRAJE SEKERLEME;ULKER
19211;33807;BAY.SEK.ULKER G.DOLGULU 5KG CILEK;13,26;SEKERLEME;SAKIZ-SEKERLEME;SEKERLEMELER BAYRAMLIK;YUMUSAK SEKER;ULKER
19212;33808;ULKER ONEO 27 GR KUTU D.SAKIZ*20*;0,888;SEKERLEME;SAKIZ-SEKERLEME;SAKIZ;SAKIZLAR;ULKER
19213;33809;PILLI SILAH;20,3;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19214;33810;DISPLAY KT.METAL IFFAYE;15,15;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19215;33811;DISPLAY KT.KIRILMAZ ARABALAR;15,15;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19216;33812;OYUNCAK KUT. 8'LI METAL ARABALAR ;8,15;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19217;33813;OYUNCAK KUT.12'LI CEKBIRAK ARABALAR  ;33,9;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19218;33814;PVC KESILEBILEN SEBZE&MEYVE  ;29,95;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19219;33825;ZERDALI 35 CC K.C.YAGI SPREY;3,912;KOZMETIK;KISISEL BAKIM;CILT BAKIM;YAGLAR;ZERDALI
19220;33827;ELIT VIP MADLEN ALTIN-GUM.CIK. 500 GR*14*;63,95;SEKERLEME;CIKOLATA-GOFRET;CIKOLATA;IKRAMLIK CIKOLATA;ELIT
19221;33828;ELIT MILO BITTER BARDAK 125 GR;3,3;SEKERLEME;CIKOLATA-GOFRET;CIKOLATA;DRAJE CIKOLATA;ELIT
19222;33832;TADELLE FIN.DOL.SUTLU CIK.8 GR*50*;0,222;SEKERLEME;CIKOLATA-GOFRET;CIKOLATA;BATON CIKOLATA;TADELLE
19223;33833;TADELLE FIN.DOL.SUTL.CIK.8 GRX50*12*;15,996;SEKERLEME;CIKOLATA-GOFRET;CIKOLATA;BATON CIKOLATA;TADELLE
19224;33834;SARELLE GOFRET 33 GR BITTER *20*;1,9;SEKERLEME;CIKOLATA-GOFRET;GOFRET;BITTER;SARELLE
19225;33835;SARELLE DUO GOFRET 33 GR*120*;1,9;SEKERLEME;CIKOLATA-GOFRET;GOFRET;CIKOLATALI;SARELLE
19226;33836;BANAT BUL.FIR.YUVAR.*12*;3,636;TEMIZLIK;EV TEMIZLIK GERECLERI;TEMIZLIK BEZLERI VE SETLER;PASPAS;BANAT
19227;33837;BANAT BUL.FIR.KARE *12*;3,12;TEMIZLIK;EV GERECLERI;EV PLASTIK GERECLERI;PLASTIK;BANAT
19228;33838;BANAT TEM.BEZI %30 MIKROFIBER 5'LI *12*;9,9;TEMIZLIK;EV TEMIZLIK GERECLERI;TEMIZLIK BEZLERI VE SETLER;BEZLER;BANAT
19229;33839;DIMES M.SUYU 250 ML CAM KARISIK *12*;2,1;SOGUK ICECEKLER;GAZSIZ ICECEK;MEYVE SUYU;KARISIKLAR;DIMES
19230;33840;DIMES M.SUYU 1 LT NAR ACTIVE *12*;3,95;SOGUK ICECEKLER;GAZSIZ ICECEK;MEYVE SUYU;NAR SULARI;DIMES
19231;33841;DIMES M.SUYU 200 ML ANANAS *27*;1;SOGUK ICECEKLER;GAZSIZ ICECEK;MEYVE SUYU;ANANASLI;DIMES
19232;33842;BAG.POS.A.FIS.RENDE 30 GR*10*;11,45;GIDA;UNLU MAMUL-TATLI;PASTA MALZEMELERI;PASTA SUSU;BAGDAT
19233;33843;BAG.POS.KOFTE HARCI 90 GR *15*;3,75;GIDA;TUZ-BAHARAT;YEMEK HARCLARI;ET HARCI;BAGDAT
19234;33844;BAG.POS-N.LIM.CAYI SUZ.40 GR*12*;5,99;CAY-KAHVE-SEKER;GAZSIZ ICECEK;CAY;BITKISEL;BAGDAT
19235;33845;BAG.POS.KIMYON 75 GR *15*;4,99;GIDA;TUZ-BAHARAT;BAHARAT;KIMYON;BAGDAT
19236;33846;BIFA 563 NADIDE SUSAMLI 600 GR*6*;2,7;GIDA;BISKUVI-CEREZ;BISKUVI;BISKUVI;BIFA
19237;33847;BIFA 614 NADIDE GOF.VAN.500 GR*6*;3;SEKERLEME;CIKOLATA-GOFRET;GOFRET;VANILYALI;BIFA
19238;33848;BIFA 623 NADIDE GOF.VAN.500 GR*6*;3,9;SEKERLEME;CIKOLATA-GOFRET;GOFRET;VANILYALI;BIFA
19239;33849;BIFA 280 ESCAPE CUBUK KRA.180 GR*14*;0,792;GIDA;BISKUVI-CEREZ;BISKUVI;KRAKER;BIFA
19240;33850;BIFA 326 CILEKLI GOFRET 150 GR *12*;0,792;SEKERLEME;CIKOLATA-GOFRET;GOFRET;CILEKLI;BIFA
19241;33851;PINAR PEYNIR DILIMLI TOST 700 GR;19,704;KAHVALTILIK;SUT-YOGURT-PEYNIR;PEYNIRLER;BEYAZ PEYNIRLER;PINAR
19242;33852;PINAR LABNE 180 GR ;5,9;KAHVALTILIK;SUT-YOGURT-PEYNIR;PEYNIRLER;LABNE PEYNIRLER;PINAR
19243;33853;PINAR MEY.SUYU 2 X 1/1 SEF. BAR. HED*4*;4,584;SOGUK ICECEKLER;GAZSIZ ICECEK;MEYVE SUYU;SEFTALI;PINAR
19244;33854;PINAR KASAR 200 GR *12*;12,75;KAHVALTILIK;SUT-YOGURT-PEYNIR;PEYNIRLER;KASAR PEYNIRLER;PINAR
19245;33855;PAKTAS PATIK BAYAN 2534;2,75;EV;TEKSTIL-GIYIM-AKSESUAR;CORAPLAR;BAYAN CORAP;PAKTAS
19246;33856;PAKTAS PAMUKLU COCUK KLT DUZ 5-6 YAS;5,95;BEBEK;IC GIYIM;CORAPLAR;COCUK CORAP;PAKTAS
19247;33858;HUZUR SESLI ORDEK;9;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19248;33859;EGOS MILKY 125 ML SAC KOPUGU *36*;32,9;KOZMETIK;SAC BAKIM;SAC SEKILLENDIRICILER;KOPUK;EGOS
19249;33862;DAPHNE DEFTER 96 YP SPR.CIZGILI ;1,512;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19250;33863;25*35 SPIRALLI RESIM DEF.15 YAP. ;3,75;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19251;33873;MAGNUM VERSATIL 07 GOK MAVI;1,2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19252;33874;MAGNUM VERSATIL 07 9A;1,2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19253;33876;MUZIK DEFTERI KUCUK BOY;1,5;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19254;33877;OGRENCI KALEMLIK MESSENGER;3,5;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19255;33879;ARBELLA MAK.TEL SEHRIYE 500 GR *20*;1,45;GIDA;BAKLIYAT-MAKARNA;MAKARNA;SEHRIYE;ARBELLA
19256;33881;OYUNCAK ANGORA KIZILAY A30 OYUN KAGIDI;7,45;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19257;33884;AVEC H520 HESAP MAKINASI;1,2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19258;33885;TIGRA MAT RENKLI DEFTER KABI;4,404;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19259;33887;25x35 TELLI RESIM DEFTERI ;3,75;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19260;33890;KART.ASKER SETI;10,9;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19261;33891;PARTI TRAKTOR;0,9;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19262;28340;DISNEY TORUTOYS STICKIR ;2,75;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19263;28341;YENI SURTMELI MCQUEEN ARABA;9,65;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19264;28343;GOLF ROYAL SPECIAL 1330 ML KURABIYELI;8,388;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;GOLF
19265;28344;GOLF LUNGO KAKA0-VANILYA 105 ML*28*;2;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;GOLF
19266;28345;GOLF WOOPIE COOKIE 115 ML *24*;3,5;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;PAKET;GOLF
19267;28346;GOLF ROYAL BATON PASTA MAXIMA CIK.VAN.800ML;6,516;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;GOLF
19268;28347;GOLF METRO NUT;1,38;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;GOLF
19269;28351;JOVI 404G OYUN HAMURU;5,5;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19270;28352;HALK NARITA M.SUYU 1/1 KAR.*12*;1,752;SOGUK ICECEKLER;GAZSIZ ICECEK;MEYVE SUYU;KARISIKLAR;HALK
19271;28353;HALK BIS.BEBE VE K.COC. EK BES. 900 GR*4*;5,7;BEBEK;HAZIR YEMEK-MAMA;HAZIR COCUK YEMEKLERI;BEBE BISKUVISI;HALK
19272;28355;PAKTAS 1583 MODAL ERKEK CORAP;3,708;EV;TEKSTIL-GIYIM-AKSESUAR;CORAPLAR;ERKEK CORAP;PAKTAS
19273;28356;PAKTAS 2505 MODAL BAYAN LYCRA SOKET;2,4;EV;TEKSTIL-GIYIM-AKSESUAR;CORAPLAR;BAYAN CORAP;PAKTAS
19274;28358;TITIZ AP-9204 INCI 4 NO KAYIK ARN.TABAK ;3,6;EV;MUTFAK GERECLERI;MUTFAK ESYA-GERECLERI;PLASTIK TABAK;TITIZ
19275;28359;TITIZ AP-9210 INCI 4 NO KARE A.KASE 3,6 LT ;4,6;EV;MUTFAK GERECLERI;MUTFAK ESYA-GERECLERI;PLASTIK CEREZLIK VE KASELER;TITIZ
19276;28365;MOR.AJ.FB ETIKET 006;0,5;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19277;28366;PEYGAMBERIMIZ.ORNEK AHLAKI;2,4;EV;KITAP-DERGI-KIRTASIYE;KITAP;KITAPLAR;KITAPLAR
19278;28367;KITAP KAFKA DAN;5,76;EV;KITAP-DERGI-KIRTASIYE;KITAP;KITAPLAR;KITAPLAR
19279;28370;MOR.AJ.FB MINI NOT DEF.KUCUK;0,312;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19280;28371;TARAFTAR KURSUN KALEM.SILGILI;1,2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19281;28372;MOR AJANS BJK UCGEN KALEMTRAS;1,2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19282;28379;YATAN PELUS KEDI ;68,25;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19283;28380;OYUNCAK DISP. 12LI ISIKLI METAL CEKBIR. TOSBAGA ;31,45;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19284;28381;MARLA 200 BANT MAKINALI  ;2,95;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19285;28382;KIRTA.PRONTO FIRCA SETI;1,2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19286;28383;SP YUMURTLAYAN KALEM;1,2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19287;28384;KIRTA.DONMEZLER BEN RULO KAP;41,064;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19288;28385;BEN10 ALIEN  DUZ YUMURTLAYAN KAL.;4,404;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19289;28387;DISPLAY KT.METAL TIRLAR;12,6;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19290;28388;OYUNCAK 12'LI KUT.STRES YAYI  ;9,75;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19291;28389;OYUNCAK KT.PILLI DIKIS MAK;118;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19292;28390;BLENIOR SIR AGDA BANTI 41LI KURU CILT;14,45;KOZMETIK;AGDA-TUY DOKUCULER;AGDALAR;AGDA BANTLARI;BLENIOR
19293;28395;ZERDALI 20 CC ACI K.C.YAGI KUTU;2,496;KOZMETIK;KISISEL BAKIM;CILT BAKIM;YAGLAR;ZERDALI
19294;28396;ZERDALI KIL;0,678;KOZMETIK;KISISEL BAKIM;CILT BAKIM;KIL;ZERDALI
19295;28397;DAREN MEY.SODA CILEK 200 ML *24*;0,576;SOGUK ICECEKLER;GAZLI ICECEK;MADEN SUYU;MEYVELI;DAREN
19296;28398;PRT.DAREN LIMONATA 330 ML *12* ;1;SOGUK ICECEKLER;GAZSIZ ICECEK;LIMONATA;LIMONATALAR;DAREN
19297;28399;5 LI TELLI DOSYA;3,75;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19298;28400;KIRTA. A4 6+2 AYRACLI DEFTER ;14,95;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19299;28404;SAFIR 20 LI KASIK;0,804;EV;MUTFAK GERECLERI;MUTFAK ESYA-GERECLERI;KASIK;SAFIR
19300;28405;DEV BOY STICKER ;4,5;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19301;28407;A SINIF LISE TIPI OKUL CANTASI;3;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19302;28408;KARDA DUET CILEK 35 ML*45*;0,25;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;KARDA
19303;28409;KARDA DUET BUZ VISNE 35 ML*50*;0,25;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;KARDA
19304;28410;KARDA SAND. VANILYA&KAKAO 70 ML*50*;1;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;KARDA
19305;28411;KARDA DUET KAVUN 35 ML *45*;0,25;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;KARDA
19306;28420;PAKET SOGAN KURU;10,27776;SEBZE;MANAV;MANAV;SEBZELER;SOGAN
19307;28421;320 MIKRO VERSATIL 0,7;1,56;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19308;28422;304MIKRO VERSATIL 0,7;1,56;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19309;28425;OYUNCAK U/K SARJLI STORM WILDERNESS;37,8;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19310;28430;16 CANT CELBINO BISIKLET;59,5;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19311;28431;OYUNCAK KAMYON BULTAK ;19;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19312;28432;OYUNCAK  DOZER CIFT KEPCELI ;24,25;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19313;28433;PIKNIK SEPETI;19,6;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19314;28434;OYUNCAK SEVIMLI TELEFON;15,75;OYUNCAK;ZEKA GELISTIRICI;OYUNCAKLAR;BEBE OYUNCAK;OYUNCAK
19315;28442;PENTI PETUNYA KULOTLU COCUK CORAP 2-3;5,784;BEBEK;IC GIYIM;CORAPLAR;COCUK CORAP;PENTI
19316;28443;TIGRA LINE TÜKENMEZ KALEM MAVI;1;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19317;28444;TIGRA BANT 66 MT;2;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19318;28445;TIGRA 0105 MATARA ;8,9;EV;KITAP-DERGI-KIRTASIYE;KIRTASIYE;KIRTASIYE GERECLERI;KIRTASIYELER
19319;42874;ALGIDA C.DOR SEL.850 ML MEY.SOLENI;15,75;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;PAKET;ALGIDA
19320;42875;ALGIDA C.DOR PATS.900 ML PROFITER*3*;11,208;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;ALGIDA
19321;42878;ALGIDA 750 ML AN.FIS.VANL.;3,6;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;ALGIDA
19322;42879;CLEAR 700 ML ONR.BK.KURU YIP. *16*;9,792;KOZMETIK;DUS-BANYO;SAMPUANLAR;KREMSIZ SAMPUANLAR;CLEAR
19323;42880;CIF METAL TEM.SPREY 500 ML *12*;13,26;DETERJAN;EV TEMIZLEYICILER;MUTFAK VE BANYO TEMIZLEYICI;SPREY;CIF
19324;42881;KNORR MAK.SOS FESLEGENLI 50GR*48*;2,34;GIDA;HAZIR YEMEK-KONSERVE-SALCA;HAZIR SOSLAR;MAKARNA SOSLARI;KNORR
19325;42882;LIPTON-BERRAK Y.CAY SADE 30 GR*12*;6,9;CAY-KAHVE-SEKER;GAZSIZ ICECEK;CAY;YESIL;LIPTON
19326;42883;ELIDOR SAC MAS.COZ.270 ML KOP.DOK.YO*12*;7,476;KOZMETIK;DUS-BANYO;SAMPUANLAR;SAC KREMLERI;ELIDOR
19327;42884;YUMOS 5 LT CICEK BAHCESI *4*;30,9;DETERJAN;CAMASIR YIKAMA;CAMASIR YUMUSATICILAR;KLASIK;YUMOS
19328;42885;YUMOS 5 LT LAVANTA *4*;30,9;DETERJAN;CAMASIR YIKAMA;CAMASIR YUMUSATICILAR;KLASIK;YUMOS
19329;42886;YUDUM MISIR YAGI 1 LT.*20*;8,448;GIDA;SIVI YAG;SIVI YAGLAR;MISIROZU;YUDUM
19330;42887;RINSO MATIK 1500 GR LAVANTA BAH;6,432;DETERJAN;CAMASIR YIKAMA;TOZ DETERJANLAR;NORMAL;RINSO
19331;42888;RINSO MATIK 1500 GR KIR BAHCESI;6,432;DETERJAN;CAMASIR YIKAMA;TOZ DETERJANLAR;NORMAL;RINSO
19332;42890;ALGIDA CORNETTO CLAS.120 ML KAYMAK;3,5;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;ALGIDA
19333;42891;ALGIDA MAGNUM 100 ML.BADEM;6;SUT;DONDURMA-SUTLU TATLI;DONDURMALAR;KAPLI;ALGIDA
19334;42892;KNORR COR.DUGUN 72 GR*144*;2,95;GIDA;CORBA-BULYON;CORBALAR;HAZIR CORBA;KNORR
19335;42893;OMO MATIK 1,5 KG ACT.FRS.NTR.*9*;15,95;DETERJAN;CAMASIR YIKAMA;TOZ DETERJANLAR;NORMAL;OMO
19336;42894;OMO MATIK 3 KG ACT.FRS.NTR.*6*;23,208;DETERJAN;CAMASIR YIKAMA;TOZ DETERJANLAR;NORMAL;OMO
19337;42895;GEZER KIZ PANDUF PATIK 1815.00 ;11,22;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19338;42896;GEZER EVA ZENNEGT5YZE.07845.00;16,62;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19339;42897;GEZER EVA SABO GARSON 4103000;5,04;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19340;42898;GEZER 7933.01 AIR BLOW 2 TOKA ERK.*12*  ;12,99;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19341;42899;GEZER 05604 GZR SPORT CAPRAZ MERDANE *12*;12,99;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19342;42900;GEZER KETEN COCUK 1220000;10,26;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19343;42901;GEZER P. ARASI EVA TİLET TERLİK;9,65;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19344;42903;GEZER TERLIK ZENNE TRASLI 6426;9,9;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19345;42904;GEZER TERLIK ZENNE TRASLI 6464;9,9;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19346;42905;GEZER TERLIK MERDANE GON.6411-6467;9,9;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19347;42906;GEZER TERLIK ZENNE GONDOL 6502;7,9;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19348;42907;GEZER  TERLIK GOND.ZENNE ;8,52;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19349;42908;GEZER TERLIK ZENNE GONDOL 6508;6,756;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19350;42909;GEZER TERLIK ZENNE TRASLI 6521000;6,756;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19351;42910;GEZER TERLIK ZENNE D.NOKTA 6679;5,904;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19352;42911;GEZER AYAKKABI SELMA FILET BABET 1513;14,496;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19353;42912;GEZER DORT CIC. ZENNE TERLIK*12-6760.00.0 ;5,904;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19354;42913;GEZER TERLIK 6791 ZENNE;13,9;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19355;42914;GEZER CAPRAZ BANTLI ZENNE TERLIK*12-6824.00.0 ;6,9;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
19356;42915;GEZER MERDANE TERLIK*12-6832.00.0 ;7,9;EV;TEKSTIL-GIYIM-AKSESUAR;AYAKKABI-TERLIK;AYAK GIYIM;GEZER
